transaction_id;product_id;customer_id;transaction_date;online_order;order_status;brand;product_line;list_price
9728;78;2354;24.11.2017;False;Approved;Giant Bicycles;Standard;1765.3
10064;78;2046;10.11.2017;True;Approved;Giant Bicycles;Standard;1765.3
10141;78;3395;07.07.2017;False;Approved;Giant Bicycles;Standard;1765.3
10261;78;3256;05.05.2017;False;Approved;Giant Bicycles;Standard;1765.3
10321;78;532;22.10.2017;True;Approved;Giant Bicycles;Standard;1765.3
10329;78;2543;07.02.2017;True;Approved;Giant Bicycles;Standard;1765.3
10349;78;3149;08.09.2017;False;Approved;Giant Bicycles;Standard;1765.3
10493;78;3497;12.09.2017;False;Approved;Giant Bicycles;Standard;1765.3
10513;78;2078;15.05.2017;False;Approved;Giant Bicycles;Standard;1765.3
11038;78;2083;11.01.2017;False;Approved;Giant Bicycles;Standard;1765.3
11138;78;2256;14.07.2017;True;Approved;Giant Bicycles;Standard;1765.3
11151;78;293;20.12.2017;True;Approved;Giant Bicycles;Standard;1765.3
11248;78;2664;07.01.2017;False;Approved;Giant Bicycles;Standard;1765.3
11356;78;408;13.12.2017;False;Approved;Giant Bicycles;Standard;1765.3
11388;78;565;24.08.2017;True;Approved;Giant Bicycles;Standard;1765.3
11469;78;3385;05.09.2017;True;Approved;Giant Bicycles;Standard;1765.3
11593;78;3335;20.12.2017;False;Approved;Giant Bicycles;Standard;1765.3
11808;78;944;04.04.2017;False;Approved;Giant Bicycles;Standard;1765.3
12368;78;299;26.07.2017;False;Approved;Giant Bicycles;Standard;1765.3
12384;78;3130;07.07.2017;False;Approved;Giant Bicycles;Standard;1765.3
12422;78;2552;01.01.2017;False;Approved;Giant Bicycles;Standard;1765.3
12527;78;1317;09.05.2017;False;Approved;Giant Bicycles;Standard;1765.3
12763;78;2081;25.08.2017;False;Approved;Giant Bicycles;Standard;1765.3
12784;78;3330;09.02.2017;False;Approved;Giant Bicycles;Standard;1765.3
12799;78;3296;27.10.2017;False;Approved;Giant Bicycles;Standard;1765.3
12886;78;2769;14.04.2017;True;Approved;Giant Bicycles;Standard;1765.3
13004;78;3217;27.09.2017;True;Approved;Giant Bicycles;Standard;1765.3
13016;78;2464;05.11.2017;False;Approved;Giant Bicycles;Standard;1765.3
13057;78;280;31.10.2017;;Approved;Giant Bicycles;Standard;1765.3
13631;78;250;18.06.2017;;Approved;Giant Bicycles;Standard;1765.3
13632;78;3191;11.05.2017;True;Approved;Giant Bicycles;Standard;1765.3
13770;78;2786;27.02.2017;False;Approved;Giant Bicycles;Standard;1765.3
13983;78;1689;13.08.2017;False;Approved;Giant Bicycles;Standard;1765.3
14018;78;2885;27.09.2017;False;Approved;Giant Bicycles;Standard;1765.3
14127;78;728;07.06.2017;True;Approved;Giant Bicycles;Standard;1765.3
14296;78;930;09.12.2017;;Cancelled;Giant Bicycles;Standard;1765.3
14308;78;185;22.12.2017;True;Approved;Giant Bicycles;Standard;1765.3
14318;78;1666;20.07.2017;True;Approved;Giant Bicycles;Standard;1765.3
14530;78;584;22.02.2017;True;Approved;Giant Bicycles;Standard;1765.3
14619;78;1499;09.04.2017;True;Approved;Giant Bicycles;Standard;1765.3
14676;78;3426;01.06.2017;False;Approved;Giant Bicycles;Standard;1765.3
14790;78;1129;16.11.2017;False;Approved;Giant Bicycles;Standard;1765.3
14837;78;2611;10.10.2017;True;Approved;Giant Bicycles;Standard;1765.3
14904;78;2533;14.05.2017;False;Approved;Giant Bicycles;Standard;1765.3
14941;78;1603;07.12.2017;True;Approved;Giant Bicycles;Standard;1765.3
14962;78;2190;01.07.2017;False;Approved;Giant Bicycles;Standard;1765.3
15146;78;3420;09.03.2017;True;Approved;Giant Bicycles;Standard;1765.3
15201;78;2356;06.08.2017;True;Approved;Giant Bicycles;Standard;1765.3
15226;78;700;15.09.2017;False;Approved;Giant Bicycles;Standard;1765.3
15230;78;3482;01.03.2017;True;Approved;Giant Bicycles;Standard;1765.3
15269;78;1336;26.08.2017;True;Approved;Giant Bicycles;Standard;1765.3
15857;78;1709;17.01.2017;True;Approved;Giant Bicycles;Standard;1765.3
15931;78;2504;24.09.2017;False;Approved;Giant Bicycles;Standard;1765.3
16021;78;1438;03.10.2017;;Approved;Giant Bicycles;Standard;1765.3
16097;78;2654;13.09.2017;False;Approved;Giant Bicycles;Standard;1765.3
16152;78;280;02.11.2017;True;Approved;Giant Bicycles;Standard;1765.3
16332;78;2464;24.03.2017;False;Approved;Giant Bicycles;Standard;1765.3
16403;78;132;05.12.2017;True;Approved;Giant Bicycles;Standard;1765.3
16521;78;1093;25.05.2017;False;Approved;Giant Bicycles;Standard;1765.3
16589;78;283;28.07.2017;False;Approved;Giant Bicycles;Standard;1765.3
16690;78;1378;26.04.2017;True;Approved;Giant Bicycles;Standard;1765.3
16831;78;2155;17.06.2017;False;Approved;Giant Bicycles;Standard;1765.3
16936;78;1328;16.07.2017;True;Approved;Giant Bicycles;Standard;1765.3
17005;78;1809;25.07.2017;False;Approved;Giant Bicycles;Standard;1765.3
17160;78;2183;10.03.2017;False;Approved;Giant Bicycles;Standard;1765.3
17355;78;1983;02.10.2017;True;Approved;Giant Bicycles;Standard;1765.3
17826;78;25;25.12.2017;True;Approved;Giant Bicycles;Standard;1765.3
17927;78;1300;08.05.2017;True;Approved;Giant Bicycles;Standard;1765.3
18064;78;1041;10.12.2017;False;Approved;Giant Bicycles;Standard;1765.3
18229;78;3426;31.10.2017;True;Approved;Giant Bicycles;Standard;1765.3
18419;78;1113;21.07.2017;True;Approved;Giant Bicycles;Standard;1765.3
18712;78;665;22.09.2017;;Approved;Giant Bicycles;Standard;1765.3
18764;78;1991;21.07.2017;True;Approved;Giant Bicycles;Standard;1765.3
18921;78;2390;03.09.2017;True;Approved;Giant Bicycles;Standard;1765.3
18958;78;840;11.06.2017;False;Approved;Giant Bicycles;Standard;1765.3
19108;78;1218;09.08.2017;True;Approved;Giant Bicycles;Standard;1765.3
19253;78;180;23.01.2017;True;Approved;Giant Bicycles;Standard;1765.3
19493;78;1421;21.01.2017;True;Approved;Giant Bicycles;Standard;1765.3
19649;78;3232;23.06.2017;False;Approved;Giant Bicycles;Standard;1765.3
19667;78;975;20.12.2017;True;Approved;Giant Bicycles;Standard;1765.3
19686;78;2635;03.02.2017;False;Approved;Giant Bicycles;Standard;1765.3
19712;78;2565;04.09.2017;False;Approved;Giant Bicycles;Standard;1765.3
19991;78;425;26.01.2017;False;Approved;Giant Bicycles;Standard;1765.3
17;79;2426;03.04.2017;False;Approved;Norco Bicycles;Standard;1555.58
42;79;3398;14.05.2017;False;Approved;Solex;Touring;2083.94
107;79;2710;22.12.2017;False;Approved;Norco Bicycles;Standard;1555.58
294;79;1079;25.08.2017;True;Approved;Norco Bicycles;Standard;1555.58
329;79;1627;11.08.2017;True;Approved;Norco Bicycles;Standard;1555.58
390;79;3015;04.01.2017;False;Approved;Norco Bicycles;Standard;1555.58
432;79;1968;19.06.2017;True;Approved;Norco Bicycles;Standard;1555.58
500;79;1446;02.02.2017;True;Approved;Norco Bicycles;Standard;1555.58
618;79;3016;27.06.2017;True;Approved;Solex;Touring;2083.94
933;79;508;17.01.2017;True;Approved;Norco Bicycles;Standard;1555.58
1000;79;2492;15.10.2017;True;Approved;Solex;Touring;2083.94
1153;79;1114;03.01.2017;False;Approved;Norco Bicycles;Standard;1555.58
1225;79;3294;29.10.2017;True;Approved;Norco Bicycles;Standard;1555.58
1411;79;1183;30.07.2017;False;Approved;Norco Bicycles;Standard;1555.58
1413;79;2446;20.10.2017;False;Approved;Norco Bicycles;Standard;1555.58
1425;79;1813;12.12.2017;False;Approved;Norco Bicycles;Standard;1555.58
1434;79;2312;29.04.2017;True;Approved;Norco Bicycles;Standard;1555.58
1491;79;1081;18.12.2017;True;Approved;Norco Bicycles;Standard;1555.58
1509;79;2065;30.04.2017;False;Approved;Norco Bicycles;Standard;1555.58
1544;79;2355;12.05.2017;False;Approved;Norco Bicycles;Standard;1555.58
1600;79;3228;20.11.2017;True;Approved;Norco Bicycles;Standard;1555.58
1917;79;450;16.09.2017;False;Cancelled;Norco Bicycles;Standard;1555.58
2141;79;516;05.01.2017;True;Approved;Norco Bicycles;Standard;1555.58
2148;79;2696;10.05.2017;True;Approved;Norco Bicycles;Standard;1555.58
2252;79;2138;09.02.2017;True;Approved;Solex;Touring;2083.94
2313;79;1991;14.08.2017;False;Approved;Norco Bicycles;Standard;1555.58
2326;79;1407;01.05.2017;False;Approved;Norco Bicycles;Standard;1555.58
2469;79;2471;16.03.2017;True;Approved;Norco Bicycles;Standard;1555.58
2882;79;1711;13.08.2017;False;Approved;Solex;Touring;2083.94
2898;79;2061;24.06.2017;True;Approved;Solex;Touring;2083.94
3000;79;1169;30.01.2017;False;Approved;Norco Bicycles;Standard;1555.58
3023;79;647;20.01.2017;False;Approved;Norco Bicycles;Standard;1555.58
3045;79;2495;05.09.2017;False;Approved;Norco Bicycles;Standard;1555.58
3358;79;1582;21.06.2017;False;Approved;Norco Bicycles;Standard;1555.58
3476;79;3415;13.05.2017;False;Approved;Solex;Touring;2083.94
3486;79;2012;07.02.2017;True;Approved;Solex;Touring;2083.94
3555;79;162;23.09.2017;True;Approved;Norco Bicycles;Standard;1555.58
3597;79;451;21.03.2017;True;Approved;Solex;Touring;2083.94
3694;79;2511;14.10.2017;True;Approved;Norco Bicycles;Standard;1555.58
3804;79;1043;20.03.2017;False;Approved;Norco Bicycles;Standard;1555.58
3879;79;2155;24.11.2017;True;Approved;Norco Bicycles;Standard;1555.58
3999;79;3086;21.04.2017;True;Approved;Solex;Touring;2083.94
4036;79;1658;25.03.2017;False;Approved;Norco Bicycles;Standard;1555.58
4301;79;1520;02.05.2017;True;Approved;Norco Bicycles;Standard;1555.58
4469;79;416;28.03.2017;False;Cancelled;Norco Bicycles;Standard;1555.58
4509;79;1494;13.01.2017;True;Approved;Norco Bicycles;Standard;1555.58
4587;79;855;14.02.2017;False;Approved;Solex;Touring;2083.94
4591;79;446;29.09.2017;True;Approved;Norco Bicycles;Standard;1555.58
4813;79;2723;20.11.2017;False;Approved;Norco Bicycles;Standard;1555.58
4962;79;3433;02.06.2017;False;Approved;Norco Bicycles;Standard;1555.58
4974;79;156;25.01.2017;True;Approved;Norco Bicycles;Standard;1555.58
5064;79;117;12.09.2017;True;Approved;Norco Bicycles;Standard;1555.58
5070;79;2542;02.06.2017;True;Approved;Norco Bicycles;Standard;1555.58
5208;79;2577;25.02.2017;True;Approved;Norco Bicycles;Standard;1555.58
5274;79;909;31.05.2017;True;Approved;Solex;Touring;2083.94
5512;79;1028;16.02.2017;True;Approved;Solex;Touring;2083.94
5524;79;2718;30.04.2017;False;Approved;Solex;Touring;2083.94
5552;79;2674;19.01.2017;True;Approved;Solex;Touring;2083.94
5778;79;3364;30.03.2017;True;Approved;Norco Bicycles;Standard;1555.58
6010;79;2219;17.01.2017;False;Approved;Solex;Touring;2083.94
6083;79;3440;10.04.2017;True;Approved;Norco Bicycles;Standard;1555.58
6109;79;1288;03.03.2017;False;Approved;Norco Bicycles;Standard;1555.58
6279;79;1972;06.09.2017;False;Approved;Norco Bicycles;Standard;1555.58
6316;79;1986;31.08.2017;True;Approved;Norco Bicycles;Standard;1555.58
6352;79;733;23.05.2017;False;Approved;Norco Bicycles;Standard;1555.58
6463;79;525;16.07.2017;False;Approved;Norco Bicycles;Standard;1555.58
6508;79;979;30.05.2017;False;Approved;Solex;Touring;2083.94
6522;79;1205;18.09.2017;False;Approved;Norco Bicycles;Standard;1555.58
6525;79;1853;05.04.2017;False;Approved;Norco Bicycles;Standard;1555.58
6603;79;500;25.02.2017;True;Approved;Norco Bicycles;Standard;1555.58
6679;79;1315;04.10.2017;True;Approved;Norco Bicycles;Standard;1555.58
6880;79;518;18.03.2017;False;Approved;Norco Bicycles;Standard;1555.58
6882;79;321;15.08.2017;False;Approved;Norco Bicycles;Standard;1555.58
6967;79;2788;01.08.2017;False;Approved;Norco Bicycles;Standard;1555.58
7074;79;419;04.11.2017;False;Approved;Norco Bicycles;Standard;1555.58
7102;79;1316;28.11.2017;False;Approved;Solex;Touring;2083.94
7150;79;1071;22.10.2017;False;Approved;Solex;Touring;2083.94
7194;79;2639;22.08.2017;False;Approved;Norco Bicycles;Standard;1555.58
7337;79;739;02.03.2017;False;Approved;Norco Bicycles;Standard;1555.58
7342;79;1541;10.03.2017;True;Approved;Norco Bicycles;Standard;1555.58
7435;79;2391;18.12.2017;True;Approved;Norco Bicycles;Standard;1555.58
7490;79;3199;13.06.2017;False;Approved;Norco Bicycles;Standard;1555.58
7531;79;3221;03.06.2017;True;Approved;Solex;Touring;2083.94
7550;79;395;14.06.2017;False;Approved;Solex;Touring;2083.94
7729;79;2753;30.03.2017;False;Approved;Norco Bicycles;Standard;1555.58
7769;79;255;08.03.2017;False;Approved;Norco Bicycles;Standard;1555.58
7940;79;1765;14.11.2017;True;Approved;Solex;Touring;2083.94
7950;79;2427;12.09.2017;True;Approved;Solex;Touring;2083.94
7952;79;1625;18.07.2017;True;Approved;Norco Bicycles;Standard;1555.58
7993;79;1181;19.04.2017;False;Approved;Norco Bicycles;Standard;1555.58
8017;79;2608;11.10.2017;False;Approved;Norco Bicycles;Standard;1555.58
8111;79;1970;30.12.2017;True;Approved;Norco Bicycles;Standard;1555.58
8117;79;1428;02.03.2017;True;Approved;Solex;Touring;2083.94
8136;79;1070;19.04.2017;False;Approved;Norco Bicycles;Standard;1555.58
8142;79;2471;17.12.2017;True;Approved;Norco Bicycles;Standard;1555.58
8588;79;2752;18.12.2017;True;Approved;Norco Bicycles;Standard;1555.58
8676;79;1092;03.04.2017;True;Approved;Norco Bicycles;Standard;1555.58
8721;79;1888;14.06.2017;True;Approved;Norco Bicycles;Standard;1555.58
8773;79;1830;23.08.2017;False;Approved;Solex;Touring;2083.94
8796;79;622;15.03.2017;False;Approved;Norco Bicycles;Standard;1555.58
8855;79;522;24.02.2017;True;Approved;Norco Bicycles;Standard;1555.58
8888;79;622;08.04.2017;False;Approved;Norco Bicycles;Standard;1555.58
9008;79;3293;25.11.2017;True;Approved;Solex;Touring;2083.94
9079;79;2351;22.01.2017;True;Approved;Norco Bicycles;Standard;1555.58
9096;79;3075;16.09.2017;False;Approved;Norco Bicycles;Standard;1555.58
9220;79;1156;17.08.2017;False;Approved;Norco Bicycles;Standard;1555.58
9254;79;946;16.09.2017;False;Approved;Solex;Touring;2083.94
9414;79;714;24.03.2017;True;Approved;Solex;Touring;2083.94
9467;79;105;06.03.2017;False;Approved;Norco Bicycles;Standard;1555.58
9484;79;2601;18.06.2017;False;Approved;Norco Bicycles;Standard;1555.58
9496;79;706;30.11.2017;False;Approved;Solex;Touring;2083.94
9653;79;1237;22.03.2017;True;Approved;Solex;Touring;2083.94
9661;79;1559;15.01.2017;True;Approved;Solex;Touring;2083.94
9675;79;139;28.02.2017;True;Approved;Norco Bicycles;Standard;1555.58
9831;79;3244;09.05.2017;False;Approved;Norco Bicycles;Standard;1555.58
9859;79;1224;12.07.2017;False;Approved;Norco Bicycles;Standard;1555.58
9881;79;974;21.07.2017;True;Approved;Norco Bicycles;Standard;1555.58
9906;79;3384;25.01.2017;False;Approved;Norco Bicycles;Standard;1555.58
9936;79;2319;01.10.2017;False;Approved;Solex;Touring;2083.94
9942;79;724;23.07.2017;False;Approved;Norco Bicycles;Standard;1555.58
9973;79;2617;02.08.2017;False;Approved;Solex;Touring;2083.94
10028;79;2733;04.08.2017;False;Approved;Norco Bicycles;Standard;1555.58
10197;79;2874;07.06.2017;True;Approved;Norco Bicycles;Standard;1555.58
10278;79;3367;17.05.2017;False;Approved;Norco Bicycles;Standard;1555.58
10288;79;2254;06.11.2017;False;Approved;Norco Bicycles;Standard;1555.58
10417;79;3467;02.07.2017;False;Approved;Norco Bicycles;Standard;1555.58
10502;79;3122;14.05.2017;True;Approved;Solex;Touring;2083.94
10520;79;3408;08.12.2017;False;Approved;Norco Bicycles;Standard;1555.58
10709;79;2883;07.07.2017;False;Approved;Norco Bicycles;Standard;1555.58
10826;79;80;14.06.2017;False;Approved;Norco Bicycles;Standard;1555.58
10864;79;3044;13.04.2017;False;Approved;Norco Bicycles;Standard;1555.58
10871;79;2560;21.09.2017;False;Approved;Norco Bicycles;Standard;1555.58
11193;79;1616;26.04.2017;False;Approved;Solex;Touring;2083.94
11320;79;1530;31.05.2017;False;Approved;Norco Bicycles;Standard;1555.58
11340;79;961;27.10.2017;False;Approved;Norco Bicycles;Standard;1555.58
11417;79;2961;15.08.2017;True;Approved;Norco Bicycles;Standard;1555.58
11600;79;348;27.08.2017;True;Approved;Norco Bicycles;Standard;1555.58
11787;79;3043;07.02.2017;True;Approved;Norco Bicycles;Standard;1555.58
11946;79;2489;23.03.2017;False;Approved;Norco Bicycles;Standard;1555.58
11967;79;2541;14.02.2017;False;Approved;Solex;Touring;2083.94
11976;79;1036;21.07.2017;False;Approved;Norco Bicycles;Standard;1555.58
11977;79;2545;04.09.2017;False;Approved;Norco Bicycles;Standard;1555.58
11984;79;3015;11.07.2017;False;Approved;Norco Bicycles;Standard;1555.58
12189;79;1535;15.05.2017;True;Approved;Norco Bicycles;Standard;1555.58
12298;79;1168;18.01.2017;True;Approved;Norco Bicycles;Standard;1555.58
12608;79;1619;12.07.2017;True;Approved;Norco Bicycles;Standard;1555.58
12624;79;1775;11.05.2017;True;Approved;Norco Bicycles;Standard;1555.58
12837;79;1005;07.07.2017;True;Approved;Solex;Touring;2083.94
13069;79;2588;05.07.2017;False;Approved;Solex;Touring;2083.94
13159;79;2906;04.09.2017;True;Approved;Norco Bicycles;Standard;1555.58
13254;79;510;01.11.2017;True;Approved;Norco Bicycles;Standard;1555.58
13360;79;3143;04.11.2017;False;Approved;Norco Bicycles;Standard;1555.58
13655;79;3307;03.09.2017;True;Approved;Solex;Touring;2083.94
13738;79;2693;19.09.2017;False;Approved;Solex;Touring;2083.94
13771;79;27;23.07.2017;False;Approved;Norco Bicycles;Standard;1555.58
13857;79;2814;17.07.2017;True;Approved;Solex;Touring;2083.94
13998;79;2606;02.03.2017;False;Approved;Solex;Touring;2083.94
14284;79;3411;16.01.2017;True;Approved;Norco Bicycles;Standard;1555.58
14327;79;341;05.01.2017;False;Approved;Norco Bicycles;Standard;1555.58
14506;79;1001;26.02.2017;True;Approved;Norco Bicycles;Standard;1555.58
14714;79;221;15.11.2017;True;Approved;Norco Bicycles;Standard;1555.58
14866;79;925;03.12.2017;True;Approved;Norco Bicycles;Standard;1555.58
14952;79;1611;15.02.2017;True;Approved;Solex;Touring;2083.94
15638;79;2130;29.12.2017;True;Approved;Solex;Touring;2083.94
15723;79;1287;06.09.2017;False;Approved;Norco Bicycles;Standard;1555.58
15815;79;943;02.07.2017;;Approved;Norco Bicycles;Standard;1555.58
15827;79;1129;30.03.2017;True;Approved;Norco Bicycles;Standard;1555.58
15870;79;763;24.02.2017;True;Approved;Norco Bicycles;Standard;1555.58
15982;79;1545;29.04.2017;True;Approved;Norco Bicycles;Standard;1555.58
16071;79;222;10.12.2017;True;Approved;Norco Bicycles;Standard;1555.58
16133;79;886;29.07.2017;False;Approved;Norco Bicycles;Standard;1555.58
16242;79;1683;18.08.2017;True;Approved;Norco Bicycles;Standard;1555.58
16298;79;393;06.08.2017;True;Approved;Norco Bicycles;Standard;1555.58
16303;79;2050;25.05.2017;False;Approved;Norco Bicycles;Standard;1555.58
16330;79;2301;15.06.2017;False;Approved;Norco Bicycles;Standard;1555.58
16437;79;1030;23.04.2017;False;Approved;Norco Bicycles;Standard;1555.58
16753;79;1234;11.06.2017;False;Approved;Norco Bicycles;Standard;1555.58
16815;79;2516;08.10.2017;True;Approved;Norco Bicycles;Standard;1555.58
17180;79;1208;26.06.2017;True;Approved;Norco Bicycles;Standard;1555.58
17398;79;121;06.01.2017;False;Approved;Norco Bicycles;Standard;1555.58
17511;79;2008;07.06.2017;False;Approved;Norco Bicycles;Standard;1555.58
17544;79;3237;21.04.2017;False;Approved;Norco Bicycles;Standard;1555.58
17557;79;2879;05.01.2017;False;Approved;Norco Bicycles;Standard;1555.58
17558;79;1512;16.08.2017;False;Approved;Solex;Touring;2083.94
17592;79;3461;22.05.2017;False;Approved;Norco Bicycles;Standard;1555.58
17621;79;709;06.08.2017;False;Approved;Norco Bicycles;Standard;1555.58
17703;79;1107;30.04.2017;True;Approved;Solex;Touring;2083.94
17793;79;800;28.02.2017;False;Approved;Norco Bicycles;Standard;1555.58
17851;79;709;12.07.2017;False;Approved;Norco Bicycles;Standard;1555.58
18011;79;1224;15.10.2017;;Cancelled;Norco Bicycles;Standard;1555.58
18141;79;2591;18.11.2017;False;Approved;Solex;Touring;2083.94
18162;79;1934;12.10.2017;False;Approved;Norco Bicycles;Standard;1555.58
18206;79;1281;04.10.2017;True;Approved;Norco Bicycles;Standard;1555.58
18234;79;1152;14.08.2017;True;Approved;Norco Bicycles;Standard;1555.58
18518;79;1827;25.09.2017;False;Approved;Norco Bicycles;Standard;1555.58
18555;79;1258;04.03.2017;True;Approved;Norco Bicycles;Standard;1555.58
18583;79;882;30.06.2017;True;Approved;Norco Bicycles;Standard;1555.58
18618;79;957;21.05.2017;False;Approved;Norco Bicycles;Standard;1555.58
18717;79;3493;19.05.2017;True;Approved;Solex;Touring;2083.94
18783;79;1500;23.04.2017;False;Approved;Norco Bicycles;Standard;1555.58
18785;79;771;10.03.2017;False;Approved;Norco Bicycles;Standard;1555.58
19222;79;1450;03.02.2017;True;Approved;Norco Bicycles;Standard;1555.58
19226;79;2632;23.12.2017;True;Approved;Norco Bicycles;Standard;1555.58
19236;79;1477;11.08.2017;False;Approved;Norco Bicycles;Standard;1555.58
19406;79;1860;29.05.2017;False;Cancelled;Norco Bicycles;Standard;1555.58
19410;79;1771;15.01.2017;False;Cancelled;Norco Bicycles;Standard;1555.58
19738;79;2319;29.05.2017;False;Approved;Solex;Touring;2083.94
78;80;2397;07.11.2017;False;Approved;OHM Cycles;Touring;1073.07
97;80;211;31.05.2017;True;Approved;OHM Cycles;Touring;1073.07
163;80;2519;20.05.2017;True;Approved;OHM Cycles;Touring;1073.07
212;80;1596;13.01.2017;False;Approved;Trek Bicycles;Standard;1469.44
452;80;234;20.03.2017;False;Approved;Trek Bicycles;Standard;1469.44
541;80;1499;13.04.2017;True;Approved;OHM Cycles;Touring;1073.07
708;80;2587;02.06.2017;True;Approved;OHM Cycles;Touring;1073.07
748;80;2865;30.12.2017;True;Approved;Trek Bicycles;Standard;1469.44
792;80;3061;15.09.2017;True;Approved;OHM Cycles;Touring;1073.07
928;80;1363;04.10.2017;True;Approved;OHM Cycles;Touring;1073.07
1008;80;1639;12.04.2017;False;Approved;OHM Cycles;Touring;1073.07
1028;80;2349;25.07.2017;False;Approved;Trek Bicycles;Standard;1469.44
1073;80;794;05.04.2017;True;Approved;OHM Cycles;Touring;1073.07
1078;80;2848;11.05.2017;False;Approved;OHM Cycles;Touring;1073.07
1110;80;1573;11.05.2017;True;Approved;OHM Cycles;Touring;1073.07
1251;80;803;17.06.2017;True;Approved;Trek Bicycles;Standard;1469.44
1255;80;529;15.01.2017;False;Approved;OHM Cycles;Touring;1073.07
1269;80;2103;07.06.2017;True;Approved;OHM Cycles;Touring;1073.07
1387;80;1814;27.06.2017;False;Approved;OHM Cycles;Touring;1073.07
1543;80;626;18.01.2017;True;Approved;OHM Cycles;Touring;1073.07
1777;80;2993;19.10.2017;False;Approved;OHM Cycles;Touring;1073.07
1898;80;29;28.03.2017;False;Approved;OHM Cycles;Touring;1073.07
2076;80;3268;21.02.2017;False;Approved;OHM Cycles;Touring;1073.07
2080;80;2977;13.01.2017;True;Approved;OHM Cycles;Touring;1073.07
2172;80;467;07.02.2017;True;Approved;OHM Cycles;Touring;1073.07
2236;80;2266;06.01.2017;True;Approved;Trek Bicycles;Standard;1469.44
2556;80;2193;14.02.2017;False;Approved;OHM Cycles;Touring;1073.07
2577;80;906;02.05.2017;False;Approved;Trek Bicycles;Standard;1469.44
2631;80;1255;13.10.2017;False;Approved;OHM Cycles;Touring;1073.07
2700;80;56;08.03.2017;True;Approved;OHM Cycles;Touring;1073.07
2748;80;384;11.07.2017;False;Approved;OHM Cycles;Touring;1073.07
2755;80;1171;13.03.2017;False;Approved;OHM Cycles;Touring;1073.07
2832;80;1290;26.09.2017;True;Approved;Trek Bicycles;Standard;1469.44
2944;80;2849;22.06.2017;False;Approved;Trek Bicycles;Standard;1469.44
2952;80;1140;24.08.2017;True;Approved;OHM Cycles;Touring;1073.07
3154;80;723;10.01.2017;True;Approved;OHM Cycles;Touring;1073.07
3166;80;3258;17.05.2017;True;Approved;OHM Cycles;Touring;1073.07
3186;80;3118;17.11.2017;True;Approved;Trek Bicycles;Standard;1469.44
3267;80;1740;24.12.2017;False;Approved;OHM Cycles;Touring;1073.07
3317;80;2045;05.11.2017;False;Approved;Trek Bicycles;Standard;1469.44
3450;80;3193;20.12.2017;True;Approved;Trek Bicycles;Standard;1469.44
3490;80;2577;04.02.2017;True;Approved;OHM Cycles;Touring;1073.07
3570;80;2697;27.11.2017;True;Approved;Trek Bicycles;Standard;1469.44
3642;80;1615;05.11.2017;False;Approved;OHM Cycles;Touring;1073.07
3995;80;667;08.08.2017;False;Approved;Trek Bicycles;Standard;1469.44
4035;80;629;06.02.2017;False;Approved;Trek Bicycles;Standard;1469.44
4039;80;2662;25.06.2017;False;Approved;OHM Cycles;Touring;1073.07
4148;80;1006;22.11.2017;True;Approved;OHM Cycles;Touring;1073.07
4163;80;245;04.09.2017;True;Approved;OHM Cycles;Touring;1073.07
4237;80;2276;03.12.2017;True;Approved;OHM Cycles;Touring;1073.07
4238;80;3351;15.02.2017;True;Approved;OHM Cycles;Touring;1073.07
4363;80;1238;19.05.2017;True;Approved;OHM Cycles;Touring;1073.07
4454;80;1402;20.11.2017;True;Approved;OHM Cycles;Touring;1073.07
4562;80;879;12.02.2017;False;Approved;OHM Cycles;Touring;1073.07
4579;80;338;31.05.2017;True;Approved;OHM Cycles;Touring;1073.07
4583;80;2844;21.04.2017;True;Approved;OHM Cycles;Touring;1073.07
4675;80;205;18.04.2017;True;Approved;OHM Cycles;Touring;1073.07
4741;80;2183;15.12.2017;False;Approved;OHM Cycles;Touring;1073.07
4802;80;1668;22.01.2017;True;Approved;OHM Cycles;Touring;1073.07
4842;80;2691;11.10.2017;False;Approved;OHM Cycles;Touring;1073.07
4899;80;3092;12.05.2017;False;Approved;OHM Cycles;Touring;1073.07
4917;80;2446;19.09.2017;True;Approved;OHM Cycles;Touring;1073.07
4929;80;3176;30.06.2017;True;Approved;OHM Cycles;Touring;1073.07
5225;80;2250;28.08.2017;False;Approved;Trek Bicycles;Standard;1469.44
5265;80;1449;20.10.2017;False;Approved;Trek Bicycles;Standard;1469.44
5458;80;1197;12.02.2017;False;Approved;Trek Bicycles;Standard;1469.44
5526;80;242;20.08.2017;True;Approved;OHM Cycles;Touring;1073.07
5866;80;2914;20.02.2017;False;Approved;OHM Cycles;Touring;1073.07
6007;80;2198;25.11.2017;False;Approved;OHM Cycles;Touring;1073.07
6055;80;602;12.08.2017;False;Approved;Trek Bicycles;Standard;1469.44
6062;80;2527;20.09.2017;False;Approved;OHM Cycles;Touring;1073.07
6087;80;1594;11.02.2017;True;Approved;OHM Cycles;Touring;1073.07
6133;80;1725;30.10.2017;False;Approved;Trek Bicycles;Standard;1469.44
6660;80;607;20.09.2017;False;Cancelled;OHM Cycles;Touring;1073.07
6716;80;2212;21.06.2017;False;Approved;OHM Cycles;Touring;1073.07
6829;80;3248;24.02.2017;False;Approved;OHM Cycles;Touring;1073.07
6898;80;790;10.12.2017;False;Approved;OHM Cycles;Touring;1073.07
6968;80;2670;06.07.2017;False;Approved;Trek Bicycles;Standard;1469.44
